datetime,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0,datetime
2021-02-18 17:00:00,11.8,197.0,0.97,3906.0,0,1.0,74.0,46.0,,,,,,,,,2021-02-18 17:00:00
2021-02-18 18:00:00,11.6,150.0,0.97,2923.0,0,1.0,74.0,46.0,,,,,,,,,2021-02-18 18:00:00
2021-02-18 19:00:00,11.6,43.0,0.97,838.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-18 19:00:00
2021-02-18 20:00:00,11.8,45.0,0.97,892.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-18 20:00:00
2021-02-18 21:00:00,11.8,40.0,0.97,757.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-18 21:00:00
2021-02-18 22:00:00,11.8,40.0,0.97,757.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-18 22:00:00
2021-02-18 23:00:00,11.8,40.0,0.97,757.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-18 23:00:00
2021-02-18 00:00:00,11.8,92.0,0.97,1824.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-18 00:00:00
2021-02-19 01:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-19 01:00:00
2021-02-19 02:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-19 02:00:00
2021-02-19 03:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-19 03:00:00
2021-02-19 04:00:00,11.7,92.0,0.97,1808.0,0,1.0,77.0,51.0,,,,,,,,,2021-02-19 04:00:00
2021-02-19 05:00:00,11.5,108.0,0.97,2087.0,0,1.0,77.0,51.0,,,,,,,,,2021-02-19 05:00:00
2021-02-19 06:00:00,11.3,149.0,0.97,2829.0,0,1.0,77.0,51.0,,,,,,,,,2021-02-19 06:00:00
2021-02-19 07:00:00,11.3,177.0,0.97,3360.0,0,1.0,81.0,34.0,,,,,,,,,2021-02-19 07:00:00
2021-02-19 08:00:00,11.5,211.0,0.97,4077.0,0,1.0,81.0,34.0,,,,,,,,,2021-02-19 08:00:00
2021-02-19 09:00:00,11.4,234.0,0.97,4482.0,0,1.0,81.0,34.0,,,,,,,,,2021-02-19 09:00:00
2021-02-19 10:00:00,11.6,234.0,0.97,4560.0,0,1.0,81.0,31.0,,,,,,,,,2021-02-19 10:00:00
2021-02-19 11:00:00,11.8,198.0,0.97,3925.0,0,1.0,81.0,31.0,,,,,,,,,2021-02-19 11:00:00
2021-02-19 12:00:00,11.8,198.0,0.97,3925.0,0,1.0,81.0,31.0,,,,,,,,,2021-02-19 12:00:00
2021-02-19 13:00:00,11.8,194.0,0.97,3846.0,0,1.0,86.0,45.0,,,,,,,,,2021-02-19 13:00:00
2021-02-19 14:00:00,11.7,193.0,0.97,3794.0,0,1.0,86.0,45.0,,,,,,,,,2021-02-19 14:00:00
2021-02-19 15:00:00,11.7,191.0,0.97,3754.0,0,1.0,86.0,45.0,,,,,,,,,2021-02-19 15:00:00
2021-02-19 16:00:00,11.5,194.0,0.97,3748.0,0,1.0,73.0,62.0,,1.0,,,,,,,2021-02-19 16:00:00
2021-02-19 17:00:00,11.7,187.0,0.97,3676.0,0,1.0,73.0,62.0,,,,,,,,,2021-02-19 17:00:00
2021-02-19 18:00:00,11.5,148.0,0.97,2860.0,0,1.0,73.0,62.0,,,,,,,,,2021-02-19 18:00:00
2021-02-19 19:00:00,11.7,42.0,0.97,826.0,0,1.0,72.0,67.0,,,,,,,,,2021-02-19 19:00:00
2021-02-19 20:00:00,11.8,42.0,0.97,833.0,0,1.0,72.0,67.0,,,,,,,,,2021-02-19 20:00:00
2021-02-19 21:00:00,11.8,40.0,0.97,773.0,0,1.0,72.0,67.0,,,,,,,,,2021-02-19 21:00:00
2021-02-19 22:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,77.0,,,,,,,,,2021-02-19 22:00:00
2021-02-19 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,77.0,,,,,,,,,2021-02-19 23:00:00
2021-02-19 00:00:00,11.8,92.0,0.97,1824.0,0,1.0,66.0,77.0,,,,,,,,,2021-02-19 00:00:00
2021-02-20 01:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 01:00:00
2021-02-20 02:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 02:00:00
2021-02-20 03:00:00,11.8,92.0,0.97,1824.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 03:00:00
2021-02-20 04:00:00,11.7,100.0,0.97,1966.0,0,1.0,81.0,47.0,,,,,,,,,2021-02-20 04:00:00
2021-02-20 05:00:00,11.4,128.0,0.97,2452.0,0,1.0,81.0,47.0,,,,,,,,,2021-02-20 05:00:00
2021-02-20 06:00:00,11.6,144.0,0.97,2806.0,0,1.0,81.0,47.0,,,,,,,,,2021-02-20 06:00:00
2021-02-20 07:00:00,11.5,212.0,0.97,4096.0,0,1.0,87.0,33.0,,,,,,,,,2021-02-20 07:00:00
2021-02-20 08:00:00,11.3,251.0,0.97,4712.0,0,1.0,87.0,33.0,,,,,,,,,2021-02-20 08:00:00
2021-02-20 09:00:00,11.3,251.0,0.97,4712.0,0,1.0,87.0,33.0,,,,,,,,,2021-02-20 09:00:00
2021-02-20 10:00:00,11.4,251.0,0.97,4712.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-20 10:00:00
2021-02-20 11:00:00,11.4,250.0,0.97,4712.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-20 11:00:00
2021-02-20 12:00:00,11.5,244.0,0.97,4712.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-20 12:00:00
2021-02-20 13:00:00,11.2,208.0,0.97,3914.0,0,1.0,75.0,69.0,,,,,,,,,2021-02-20 13:00:00
2021-02-20 14:00:00,11.2,215.0,0.97,4046.0,0,1.0,75.0,69.0,,,,,,,,,2021-02-20 14:00:00
2021-02-20 15:00:00,11.3,215.0,0.97,4082.0,0,1.0,75.0,69.0,,,,,,,,,2021-02-20 15:00:00
2021-02-20 16:00:00,11.4,209.0,0.97,4003.0,0,1.0,70.0,80.0,,,,1.0,,,,,2021-02-20 16:00:00
2021-02-20 17:00:00,11.6,194.0,0.97,3781.0,0,1.0,70.0,80.0,,,,,,,,,2021-02-20 17:00:00
2021-02-20 18:00:00,11.8,153.0,0.97,3033.0,0,1.0,70.0,80.0,,,,,,,,,2021-02-20 18:00:00
2021-02-20 19:00:00,11.8,83.0,0.97,1645.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 19:00:00
2021-02-20 20:00:00,11.8,42.0,0.97,833.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 20:00:00
2021-02-20 21:00:00,11.8,40.0,0.97,800.0,0,1.0,71.0,72.0,,,,,,,,,2021-02-20 21:00:00
2021-02-20 22:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-20 22:00:00
2021-02-20 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-20 23:00:00
2021-02-20 00:00:00,11.6,114.0,0.97,2222.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-20 00:00:00
2021-02-21 01:00:00,11.6,114.0,0.96,2199.0,1,1.0,72.0,87.0,,,,,,,,,2021-02-21 01:00:00
2021-02-21 02:00:00,11.6,114.0,0.96,2199.0,1,1.0,72.0,87.0,,,,,,,,,2021-02-21 02:00:00
2021-02-21 03:00:00,11.6,114.0,0.96,2199.0,1,1.0,72.0,87.0,,,,,,,,,2021-02-21 03:00:00
2021-02-21 04:00:00,11.6,120.0,0.96,2315.0,1,1.0,82.0,59.0,,,,,,,,,2021-02-21 04:00:00
2021-02-21 05:00:00,11.4,138.0,0.96,2616.0,1,1.0,82.0,59.0,,,,,,,,,2021-02-21 05:00:00
2021-02-21 06:00:00,11.2,188.0,0.96,3501.0,1,1.0,82.0,59.0,,,,,,,,,2021-02-21 06:00:00
2021-02-21 07:00:00,11.2,241.0,0.96,4488.0,1,1.0,89.0,40.0,,,,,,,,,2021-02-21 07:00:00
2021-02-21 08:00:00,11.5,251.0,0.96,4712.0,1,1.0,89.0,40.0,,,,,,,,,2021-02-21 08:00:00
2021-02-21 09:00:00,11.2,251.0,0.96,4712.0,1,1.0,89.0,40.0,,,,,,,,,2021-02-21 09:00:00
2021-02-21 10:00:00,11.5,251.0,0.96,4712.0,1,1.0,86.0,49.0,,,,,,,,,2021-02-21 10:00:00
2021-02-21 11:00:00,11.6,243.0,0.96,4687.0,1,1.0,86.0,49.0,,,,,,,,,2021-02-21 11:00:00
2021-02-21 12:00:00,11.8,238.0,0.96,4670.0,1,1.0,86.0,49.0,,,,,,,,,2021-02-21 12:00:00
2021-02-21 13:00:00,11.8,234.0,0.96,4591.0,1,1.0,75.0,78.0,,,,,,,,,2021-02-21 13:00:00
2021-02-21 14:00:00,11.2,219.0,0.96,4078.0,1,1.0,75.0,78.0,,,,,,,,,2021-02-21 14:00:00
2021-02-21 15:00:00,11.5,204.0,0.96,3901.0,1,1.0,75.0,78.0,,,,,,,,,2021-02-21 15:00:00
2021-02-21 16:00:00,11.4,230.0,0.96,4360.0,1,1.0,70.0,87.0,,,,,,,,,2021-02-21 16:00:00
2021-02-21 17:00:00,11.6,213.0,0.96,4108.0,1,1.0,70.0,87.0,,,,,,,,,2021-02-21 17:00:00
2021-02-21 18:00:00,11.8,179.0,0.96,3512.0,1,1.0,70.0,87.0,,,,,,,,,2021-02-21 18:00:00
2021-02-21 19:00:00,11.8,46.0,0.96,903.0,1,1.0,69.0,87.0,,,,,,,,,2021-02-21 19:00:00
2021-02-21 20:00:00,11.8,43.0,0.96,844.0,1,1.0,69.0,87.0,,,,,,,,,2021-02-21 20:00:00
2021-02-21 21:00:00,11.8,40.0,0.96,785.0,1,1.0,69.0,87.0,,,,,,,,,2021-02-21 21:00:00
2021-02-21 22:00:00,11.8,40.0,0.96,757.0,1,1.0,66.0,93.0,,,,,,,,,2021-02-21 22:00:00
2021-02-21 23:00:00,11.8,40.0,0.96,757.0,1,1.0,66.0,93.0,,,,,,,,,2021-02-21 23:00:00
2021-02-21 00:00:00,11.7,113.0,0.96,2198.0,1,1.0,66.0,93.0,,,,,,,,,2021-02-21 00:00:00
2021-02-22 01:00:00,11.6,113.0,0.97,2202.0,0,1.0,69.0,87.0,,,,,,,,,2021-02-22 01:00:00
2021-02-22 02:00:00,11.6,113.0,0.97,2202.0,0,1.0,69.0,87.0,,,,,,,,,2021-02-22 02:00:00
2021-02-22 03:00:00,11.6,113.0,0.97,2202.0,0,1.0,69.0,87.0,,,,,,,,,2021-02-22 03:00:00
2021-02-22 04:00:00,11.5,125.0,0.97,2415.0,0,1.0,80.0,62.0,,,,,,,,,2021-02-22 04:00:00
2021-02-22 05:00:00,11.3,140.0,0.97,2658.0,0,1.0,80.0,62.0,,,,,,,,,2021-02-22 05:00:00
2021-02-22 06:00:00,11.2,164.0,0.97,3086.0,0,1.0,80.0,62.0,,,,,,,,,2021-02-22 06:00:00
2021-02-22 07:00:00,11.5,242.0,0.97,4676.0,0,1.0,87.0,45.0,,,,,,,,,2021-02-22 07:00:00
2021-02-22 08:00:00,11.5,251.0,0.97,4712.0,0,1.0,87.0,45.0,,,,,,,,,2021-02-22 08:00:00
2021-02-22 09:00:00,11.4,251.0,0.97,4712.0,0,1.0,87.0,45.0,,,,,,,,,2021-02-22 09:00:00
2021-02-22 10:00:00,11.6,251.0,0.97,4712.0,0,1.0,87.0,49.0,,,,,,,,,2021-02-22 10:00:00
2021-02-22 11:00:00,11.8,247.0,0.97,4712.0,0,1.0,87.0,49.0,,,,,,,,,2021-02-22 11:00:00
2021-02-22 12:00:00,11.7,234.0,0.97,4600.0,0,1.0,87.0,49.0,,,,,,,,,2021-02-22 12:00:00
2021-02-22 13:00:00,11.8,214.0,0.97,4243.0,0,1.0,75.0,67.0,,,,,,,,,2021-02-22 13:00:00
2021-02-22 14:00:00,11.5,205.0,0.97,3961.0,0,1.0,75.0,67.0,,,,,,,,,2021-02-22 14:00:00
2021-02-22 15:00:00,11.5,203.0,0.97,3922.0,0,1.0,75.0,67.0,,,,,,,,,2021-02-22 15:00:00
2021-02-22 16:00:00,11.4,251.0,0.97,4712.0,0,1.0,69.0,79.0,,,,,,,,,2021-02-22 16:00:00
2021-02-22 17:00:00,11.4,223.0,0.97,4271.0,0,1.0,69.0,79.0,,,,,,,,,2021-02-22 17:00:00
2021-02-22 18:00:00,11.2,192.0,0.97,3613.0,0,1.0,69.0,79.0,,,,,,,,,2021-02-22 18:00:00
2021-02-22 19:00:00,11.7,47.0,0.97,924.0,0,1.0,68.0,90.0,,,,,,,,,2021-02-22 19:00:00
2021-02-22 20:00:00,11.7,43.0,0.97,845.0,0,1.0,68.0,90.0,,,,,,,,,2021-02-22 20:00:00
2021-02-22 21:00:00,11.8,40.0,0.97,793.0,0,1.0,68.0,90.0,,,,,,,,,2021-02-22 21:00:00
2021-02-22 22:00:00,11.7,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-22 22:00:00
2021-02-22 23:00:00,11.6,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-22 23:00:00
2021-02-22 00:00:00,11.6,119.0,0.97,2319.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-22 00:00:00
2021-02-23 01:00:00,11.6,119.0,0.97,2319.0,0,1.0,71.0,82.0,,,,,,,,,2021-02-23 01:00:00
2021-02-23 02:00:00,11.6,119.0,0.97,2319.0,0,1.0,71.0,82.0,,,,,,,,,2021-02-23 02:00:00
2021-02-23 03:00:00,11.6,119.0,0.97,2319.0,0,1.0,71.0,82.0,,,,,,,,,2021-02-23 03:00:00
2021-02-23 04:00:00,11.6,128.0,0.97,2495.0,0,1.0,86.0,30.0,,,,,,,,,2021-02-23 04:00:00
2021-02-23 05:00:00,11.4,148.0,0.97,2835.0,0,1.0,86.0,30.0,,,,,,,,,2021-02-23 05:00:00
2021-02-23 06:00:00,11.2,170.0,0.97,3199.0,0,1.0,86.0,30.0,,,,,,,,,2021-02-23 06:00:00
2021-02-23 07:00:00,11.7,228.0,0.97,4482.0,0,1.0,94.0,30.0,,,,,,,,,2021-02-23 07:00:00
2021-02-23 08:00:00,11.3,251.0,0.97,4712.0,0,1.0,94.0,30.0,,,,,,,,,2021-02-23 08:00:00
2021-02-23 09:00:00,11.5,251.0,0.97,4712.0,0,1.0,94.0,30.0,,,,,,,,,2021-02-23 09:00:00
2021-02-23 10:00:00,11.5,200.0,0.97,3864.0,0,1.0,90.0,35.0,,,,,,,,,2021-02-23 10:00:00
2021-02-23 11:00:00,11.5,233.0,0.97,4502.0,0,1.0,90.0,35.0,,,,,,,,,2021-02-23 11:00:00
2021-02-23 12:00:00,11.8,217.0,0.97,4302.0,0,1.0,90.0,35.0,,,,,,,,,2021-02-23 12:00:00
2021-02-23 13:00:00,11.8,200.0,0.97,3965.0,0,1.0,76.0,57.0,,,,,,,,,2021-02-23 13:00:00
2021-02-23 14:00:00,11.7,184.0,0.97,3617.0,0,1.0,76.0,57.0,,,,,,,,,2021-02-23 14:00:00
2021-02-23 15:00:00,11.6,193.0,0.97,3761.0,0,1.0,76.0,57.0,,,,,,,,,2021-02-23 15:00:00
2021-02-23 16:00:00,11.4,215.0,0.97,4118.0,0,1.0,68.0,69.0,,,,,,,,,2021-02-23 16:00:00
2021-02-23 17:00:00,11.5,219.0,0.97,4231.0,0,1.0,68.0,69.0,,,,,,,,,2021-02-23 17:00:00
2021-02-23 18:00:00,11.5,128.0,0.97,2473.0,0,1.0,68.0,69.0,,,,,,,,,2021-02-23 18:00:00
2021-02-23 19:00:00,11.7,47.0,0.97,924.0,0,1.0,66.0,84.0,,,,,,,,,2021-02-23 19:00:00
2021-02-23 20:00:00,11.8,45.0,0.97,892.0,0,1.0,66.0,84.0,,,,,,,,,2021-02-23 20:00:00
2021-02-23 21:00:00,11.8,40.0,0.97,793.0,0,1.0,66.0,84.0,,,,,,,,,2021-02-23 21:00:00
2021-02-23 22:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-23 22:00:00
2021-02-23 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-23 23:00:00
2021-02-23 00:00:00,11.6,40.0,0.97,757.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-23 00:00:00
2021-02-24 01:00:00,11.6,117.0,0.97,2280.0,0,1.0,71.0,77.0,,,,,,,,,2021-02-24 01:00:00
2021-02-24 02:00:00,11.6,117.0,0.97,2280.0,0,1.0,71.0,77.0,,,,,,,,,2021-02-24 02:00:00
2021-02-24 03:00:00,11.6,117.0,0.97,2280.0,0,1.0,71.0,77.0,,,,,,,,,2021-02-24 03:00:00
2021-02-24 04:00:00,11.5,120.0,0.97,2319.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-24 04:00:00
2021-02-24 05:00:00,11.3,129.0,0.97,2449.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-24 05:00:00
2021-02-24 06:00:00,11.7,171.0,0.97,3361.0,0,1.0,85.0,43.0,,,,,,,,,2021-02-24 06:00:00
2021-02-24 07:00:00,11.3,251.0,0.97,4712.0,0,1.0,96.0,30.0,,,,,,,,,2021-02-24 07:00:00
2021-02-24 08:00:00,11.3,251.0,0.97,4712.0,0,1.0,96.0,30.0,,,,,,,,,2021-02-24 08:00:00
2021-02-24 09:00:00,11.4,251.0,0.97,4712.0,0,1.0,96.0,37.0,,,,,,,,,2021-02-24 09:00:00
2021-02-24 10:00:00,11.7,238.0,0.97,4678.0,0,1.0,90.0,37.0,,,,,,,,,2021-02-24 10:00:00
2021-02-24 11:00:00,11.6,241.0,0.97,4697.0,0,1.0,90.0,37.0,,,,,,,,,2021-02-24 11:00:00
2021-02-24 12:00:00,11.8,232.0,0.97,4599.0,0,1.0,90.0,73.0,,,,,,,,,2021-02-24 12:00:00
2021-02-24 13:00:00,11.5,228.0,0.97,4405.0,0,1.0,74.0,73.0,,,,,,,,,2021-02-24 13:00:00
2021-02-24 14:00:00,11.4,210.0,0.97,4022.0,0,1.0,74.0,73.0,,,,,,,,,2021-02-24 14:00:00
2021-02-24 15:00:00,11.4,204.0,0.97,3907.0,0,1.0,74.0,75.0,,,,,,,,,2021-02-24 15:00:00
2021-02-24 16:00:00,11.3,228.0,0.97,4329.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-24 16:00:00
2021-02-24 17:00:00,11.2,244.0,0.97,4591.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-24 17:00:00
2021-02-24 18:00:00,11.5,136.0,0.97,2628.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-24 18:00:00
2021-02-24 19:00:00,11.7,49.0,0.97,963.0,0,1.0,66.0,75.0,,,,,,,,,2021-02-24 19:00:00
2021-02-24 20:00:00,11.7,44.0,0.97,865.0,0,1.0,66.0,75.0,,,,,,,,,2021-02-24 20:00:00
2021-02-24 21:00:00,11.8,41.0,0.97,813.0,0,1.0,66.0,75.0,,,,,,,,,2021-02-24 21:00:00
2021-02-24 22:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-24 22:00:00
2021-02-24 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-24 23:00:00
2021-02-24 00:00:00,11.6,125.0,0.97,2436.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-24 00:00:00
2021-02-25 01:00:00,11.6,125.0,0.96,2411.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-25 01:00:00
2021-02-25 02:00:00,11.6,125.0,0.96,2411.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-25 02:00:00
2021-02-25 03:00:00,11.6,125.0,0.96,2411.0,0,1.0,72.0,70.0,,,,,,,,,2021-02-25 03:00:00
2021-02-25 04:00:00,11.6,130.0,0.96,2507.0,0,1.0,90.0,39.0,,,,,,,,,2021-02-25 04:00:00
2021-02-25 05:00:00,11.5,181.0,0.96,3461.0,0,1.0,90.0,39.0,,,,,,,,,2021-02-25 05:00:00
2021-02-25 06:00:00,11.4,200.0,0.96,3791.0,0,1.0,90.0,39.0,,,,,,,,,2021-02-25 06:00:00
2021-02-25 07:00:00,11.2,251.0,0.96,4712.0,0,1.0,96.0,30.0,,,,,,,,,2021-02-25 07:00:00
2021-02-25 08:00:00,11.4,251.0,0.96,4712.0,0,1.0,96.0,30.0,,,,,,,,,2021-02-25 08:00:00
2021-02-25 09:00:00,11.3,251.0,0.96,4712.0,0,1.0,96.0,30.0,,,,,,,,,2021-02-25 09:00:00
2021-02-25 10:00:00,11.6,251.0,0.96,4712.0,0,1.0,93.0,33.0,,,,,,,,,2021-02-25 10:00:00
2021-02-25 11:00:00,11.8,241.0,0.96,4712.0,0,1.0,93.0,33.0,,,,,,,,,2021-02-25 11:00:00
2021-02-25 12:00:00,11.6,233.0,0.96,4494.0,0,1.0,93.0,33.0,1.0,,,,,,,,2021-02-25 12:00:00
2021-02-25 13:00:00,11.4,215.0,0.96,4075.0,0,1.0,77.0,63.0,,,,,,,,,2021-02-25 13:00:00
2021-02-25 14:00:00,11.6,215.0,0.96,4147.0,0,1.0,77.0,63.0,,,,,,,,,2021-02-25 14:00:00
2021-02-25 15:00:00,11.2,222.0,0.96,4134.0,0,1.0,77.0,63.0,,,,,,,,,2021-02-25 15:00:00
2021-02-25 16:00:00,11.4,244.0,0.96,4625.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-25 16:00:00
2021-02-25 17:00:00,11.4,236.0,0.96,4474.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-25 17:00:00
2021-02-25 18:00:00,11.8,216.0,0.96,4238.0,0,1.0,71.0,75.0,,,,,,,,,2021-02-25 18:00:00
2021-02-25 19:00:00,11.6,46.0,0.96,887.0,0,1.0,66.0,81.0,,,,,,,,,2021-02-25 19:00:00
2021-02-25 20:00:00,11.7,45.0,0.96,875.0,0,1.0,66.0,81.0,,,,,,,,,2021-02-25 20:00:00
2021-02-25 21:00:00,11.7,42.0,0.96,817.0,0,1.0,66.0,81.0,,,,,,,,,2021-02-25 21:00:00
2021-02-25 22:00:00,11.8,40.0,0.96,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-25 22:00:00
2021-02-25 23:00:00,11.7,40.0,0.96,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-25 23:00:00
2021-02-25 00:00:00,11.2,132.0,0.96,2458.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-25 00:00:00
2021-02-26 01:00:00,11.5,132.0,0.97,2550.0,0,1.0,77.0,62.0,,,,,,,,,2021-02-26 01:00:00
2021-02-26 02:00:00,11.5,132.0,0.97,2550.0,0,1.0,77.0,62.0,,,,,,,,,2021-02-26 02:00:00
2021-02-26 03:00:00,11.5,132.0,0.97,2550.0,0,1.0,77.0,62.0,,,,,,,,,2021-02-26 03:00:00
2021-02-26 04:00:00,11.5,132.0,0.97,2550.0,0,1.0,90.0,30.0,,,,,,,,,2021-02-26 04:00:00
2021-02-26 05:00:00,11.2,155.0,0.97,2917.0,0,1.0,90.0,30.0,,,,,,,,,2021-02-26 05:00:00
2021-02-26 06:00:00,11.7,184.0,0.97,3617.0,0,1.0,90.0,30.0,,,,,,,,,2021-02-26 06:00:00
2021-02-26 07:00:00,11.6,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-26 07:00:00
2021-02-26 08:00:00,11.4,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-26 08:00:00
2021-02-26 09:00:00,11.6,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-26 09:00:00
2021-02-26 10:00:00,11.7,251.0,0.97,4712.0,0,1.0,93.0,45.0,,,,,,,,,2021-02-26 10:00:00
2021-02-26 11:00:00,11.7,233.0,0.97,4580.0,0,1.0,93.0,45.0,,,,,,,,,2021-02-26 11:00:00
2021-02-26 12:00:00,11.4,235.0,0.97,4501.0,0,1.0,93.0,45.0,,,,,,,,,2021-02-26 12:00:00
2021-02-26 13:00:00,11.6,221.0,0.97,4307.0,0,1.0,79.0,66.0,,,,,,,,,2021-02-26 13:00:00
2021-02-26 14:00:00,11.7,215.0,0.97,4226.0,0,1.0,79.0,66.0,,,,,,,,,2021-02-26 14:00:00
2021-02-26 15:00:00,11.7,229.0,0.97,4501.0,0,1.0,79.0,66.0,,,,,,,,,2021-02-26 15:00:00
2021-02-26 16:00:00,11.6,248.0,0.97,4712.0,0,1.0,74.0,63.0,,,,,,,,,2021-02-26 16:00:00
2021-02-26 17:00:00,11.4,240.0,0.97,4597.0,0,1.0,74.0,63.0,,,,,,,,,2021-02-26 17:00:00
2021-02-26 18:00:00,11.8,215.0,0.97,4262.0,0,1.0,74.0,63.0,,,,,,,,,2021-02-26 18:00:00
2021-02-26 19:00:00,11.8,50.0,0.97,991.0,0,1.0,66.0,93.0,,,,,,,,,2021-02-26 19:00:00
2021-02-26 20:00:00,11.8,48.0,0.97,960.0,0,1.0,66.0,93.0,,,,,,,,,2021-02-26 20:00:00
2021-02-26 21:00:00,11.8,44.0,0.97,872.0,0,1.0,66.0,93.0,,,,,,,,,2021-02-26 21:00:00
2021-02-26 22:00:00,11.8,40.0,0.97,793.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-26 22:00:00
2021-02-26 23:00:00,11.8,40.0,0.97,757.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-26 23:00:00
2021-02-26 00:00:00,11.6,131.0,0.97,2553.0,0,1.0,68.0,85.0,,,,,,,,,2021-02-26 00:00:00
2021-02-27 01:00:00,11.6,131.0,0.97,2553.0,0,1.0,75.0,80.0,,,,,,,,,2021-02-27 01:00:00
2021-02-27 02:00:00,11.5,131.0,0.97,2531.0,0,1.0,75.0,80.0,,,,,,,,,2021-02-27 02:00:00
2021-02-27 03:00:00,11.5,131.0,0.97,2531.0,0,1.0,75.0,80.0,,,,,,,,,2021-02-27 03:00:00
2021-02-27 04:00:00,11.4,131.0,0.97,2509.0,0,1.0,91.0,35.0,,,,,,,,,2021-02-27 04:00:00
2021-02-27 05:00:00,11.3,166.0,0.97,3152.0,0,1.0,91.0,35.0,,,,,,,,,2021-02-27 05:00:00
2021-02-27 06:00:00,11.2,220.0,0.97,4103.0,0,1.0,91.0,35.0,,,,,,,,,2021-02-27 06:00:00
2021-02-27 07:00:00,11.2,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-27 07:00:00
2021-02-27 08:00:00,11.4,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-27 08:00:00
2021-02-27 09:00:00,11.7,251.0,0.97,4712.0,0,1.0,97.0,30.0,,,,,,,,,2021-02-27 09:00:00
2021-02-27 10:00:00,11.8,251.0,0.97,4712.0,0,1.0,94.0,38.0,,,,,,,,,2021-02-27 10:00:00
2021-02-27 11:00:00,11.6,251.0,0.97,4712.0,0,1.0,94.0,38.0,,,,,,,,,2021-02-27 11:00:00
2021-02-27 12:00:00,11.7,238.0,0.97,4678.0,0,1.0,94.0,38.0,,,,,,,,,2021-02-27 12:00:00
2021-02-27 13:00:00,11.8,228.0,0.97,4520.0,0,1.0,79.0,59.0,,,,,,,,,2021-02-27 13:00:00
2021-02-27 14:00:00,11.7,230.0,0.97,4521.0,0,1.0,79.0,59.0,,,,,,,,,2021-02-27 14:00:00
